uri,cid,author_did,author_handle,created_at,text,link
at://did:plc:rjrskrqzcmxrzgmux2lsyfgu/app.bsky.feed.post/3m5ybhi6o322n,bafyreid4q4fjtov7c4wjsf3xalp4lslmw5sp6et4zek6qjnwkh5hpmyyue,did:plc:rjrskrqzcmxrzgmux2lsyfgu,giantsmith.bsky.social,2025-11-19T12:38:18.708Z,"Standing frozen in the street, the tiny man craned his neck back until it ached, staring up at the towering colossus right in front of him. The tiny didn't know where to look first, the massive cheeks hoovering above him, or the thick c*ck swinging between his thighs.",https://bsky.app/profile/
at://did:plc:6df2csvq6bi5rief75fnokyl/app.bsky.feed.post/3m5xs453c4c2b,bafyreiej6624fjxqnvjpa7gy3mljomseweu2yzflzdsnq4plrufdtef6zi,did:plc:6df2csvq6bi5rief75fnokyl,dogbotherer.bsky.social,2025-11-19T08:03:31.838Z,was reading about it and apparently they’ve done an insane job hoovering up all the guys who didn’t quite make it into dutch representative football and kept their eligibility instead of them floating around club football forever,https://bsky.app/profile/
at://did:plc:bhc5pmwemgx7f3h3wqbff2rc/app.bsky.feed.post/3m6243nbz6s2u,bafyreigjzqo3grxkj2ascoy674odpsklypw7663vwkiywkjjeveo2l4ucm,did:plc:bhc5pmwemgx7f3h3wqbff2rc,lucidflesh.bsky.social,2025-11-20T06:07:32.176Z,"Now, I'm just me, but all this ""emotional cheating"" and other like micro ""cheating"" stuff just sounds insane to me. 
Like, are people walking around on eggshells? Would be crushing on new people (that I know will pass in a few weeks) count as cheating? 
To me it all sounds like low trust",https://bsky.app/profile/
at://did:plc:oszxttn236ocx5fdf5o5j5ed/app.bsky.feed.post/3m5zzz236v22t,bafyreibulcnnbppxcm6aotxtl6z654xm3s4nteq6qo2e6qlxrbkdsjha2a,did:plc:oszxttn236ocx5fdf5o5j5ed,disfigureddesign.bsky.social,2025-11-20T05:30:17.430Z,Glad you're feeling better. I understand feeling like you are walking on eggshells. People generally avoid talking to me because of my disabilities. They have even gone to great lengths to exclude me from public life and humiliate me. it is good to be kind to others and ourselves. Mistakes happen,https://bsky.app/profile/
at://did:plc:f67ouduosootaublk7yvcuty/app.bsky.feed.post/3m5zzedkyn222,bafyreieeatz7rxihllfugt5cz6aask6arhzoub4prefttic6a5mti5g5gy,did:plc:f67ouduosootaublk7yvcuty,modulargames.bsky.social,2025-11-20T05:18:42.686Z,"I've thought about the reverse too dw. But this thread is already far too long as is and it's late so I'll just say:

kcd2 Hans would handle early kcd1 Henry with more tact, but that's not to say he starts walking on eggshells around him. No sir. If anything, he's even quicker to plow through the—",https://bsky.app/profile/
at://did:plc:l5dsztbrtmkrjyaonsryat7k/app.bsky.feed.post/3m5zx3axaik2o,bafyreibgp7ww6wh6hc3t2yuvxexufonmps7cppizylnwrnxu7gbkpzh2q4,did:plc:l5dsztbrtmkrjyaonsryat7k,ponytatsujin.bsky.social,2025-11-20T04:37:50.531Z,"Less walking on eggshells, more ""what in the name of Arceus are you talking about?""",https://bsky.app/profile/
at://did:plc:fy6uomcu2u36np5nkt2k33rc/app.bsky.feed.post/3m5ztblq6c22h,bafyreiehtnvzq2b4w2usroezfzvnyryiy6fsmjcgkmw3rqzptxt753qcri,did:plc:fy6uomcu2u36np5nkt2k33rc,cjsubko.bsky.social,2025-11-20T03:29:48.193Z,Yeah constant walking on eggshells. Not fun. No thanks.,https://bsky.app/profile/
at://did:plc:drydwpe3suwb52rrz74pgxpk/app.bsky.feed.post/3m5zogz7nuk2x,bafyreid2dlp5tabaaxjkmhbyc6tsuw2n6w4h3u5mw6weqnlezqq2z2cbwq,did:plc:drydwpe3suwb52rrz74pgxpk,godlessbitch.bsky.social,2025-11-20T02:03:21.395Z,My mother and sister were NPD like 🍊 💩. Growing up in that house was like walking on eggshells constantly. I left when I turned 18.,https://bsky.app/profile/
at://did:plc:bquwi6nvkkfn7ztdu3qoebyu/app.bsky.feed.post/3m5yz5ptse22p,bafyreiezfvnih6qrkybtpevpe7j3y6azstv3i57xczzvmac76h7plkrxza,did:plc:bquwi6nvkkfn7ztdu3qoebyu,rocknrolldragon.bsky.social,2025-11-19T19:42:20.985Z,"-helps, see what kind of stretching works, taking things like tumeric, ibuprofen  and such to help the pain, but its like my muscles just want to keep tensing till they want to tear, and even curling my toes can cause a cramp at any moment. Its like walking on eggshells made of broken glass.",https://bsky.app/profile/
at://did:plc:gsudo4h7ynrmu6xk6ldvc3yk/app.bsky.feed.post/3m5zunatf5k2v,bafyreifx5wydkbg4go7pz3jtp3pbgq4pkyie3earqvs6dhdehzwqvluyoe,did:plc:gsudo4h7ynrmu6xk6ldvc3yk,aniblax.bsky.social,2025-11-20T03:54:13.159Z,"That Arnie the German Shepherd situation’s going to turn out to be a DV/coercive control situation, isn’t it?",https://bsky.app/profile/
at://did:plc:3hz5uyr5hkz6dg5bcfrjisqq/app.bsky.feed.post/3m5zqlnrdfk2f,bafyreifpka2duqulnx23hx5xqkxogtb4h422xhibrswkbbjpdfywsiwjgu,did:plc:3hz5uyr5hkz6dg5bcfrjisqq,truecrimestory911.bsky.social,2025-11-20T02:41:44.633Z,"For decades,he remained a symbol of coercive control, radicalization, and the terrifying influence a charismatic manipulator can hold over vulnerable followers. His death marked the end of one of the darkest criminal legacies of the 20th century-but not the end of the cultural impact he left behind.",https://bsky.app/profile/
at://did:plc:kmeze22tgxnj22ambjlov7io/app.bsky.feed.post/3m5znnb7vcs2o,bafyreigvzvifgrnmv7f2nepwkk6gcjbkmpwh4c7m3yh5l3hioa4kc5xouu,did:plc:kmeze22tgxnj22ambjlov7io,shazzoir.bsky.social,2025-11-20T01:48:57.375Z,"I wonder if he was abusive and he removed the dog because it would protect his wife or kids? This reeks of mental illness, coercive control and abuse. Maybe she was going to leave him, and this was how he punished her? I will be watching this unfold to see.

mypolice.qld.gov.au/news/2025/11...",https://bsky.app/profile/
at://did:plc:xvort7p4w4bzaazifoouxb5b/app.bsky.feed.post/3m5zehzf2ju2k,bafyreierfwro77nkhf32rmzqbdwkdmtlrhz7gtycrn7pr5uunjeg2oilje,did:plc:xvort7p4w4bzaazifoouxb5b,leaferi.bsky.social,2025-11-19T23:04:57.567Z,"Metrical accumulation to control the world… well, we have Skynet now—in essence. 

Do you feel better knowing that it’s all for sale with mere metrical accumulation not enough but have much power wielded by means of a rape based and other coercive means of capture control?",https://bsky.app/profile/
at://did:plc:dc6hfkvqvscdcfbhzsdckhtb/app.bsky.feed.post/3m5zcb6nukk2e,bafyreidgao5kini47ipuspkusfmq52rtgnejba7h7rgkeb3lohm3hkgr4u,did:plc:dc6hfkvqvscdcfbhzsdckhtb,matthewjrudd.bsky.social,2025-11-19T22:25:20.874Z,"And on the Todd/Leo coercive control storyline, #Corrie fans with long memories will remember that until still quite recently, Todd was an entirely unsympathetic character.",https://bsky.app/profile/
at://did:plc:rfa6antdxeojhtitdxrpmfye/app.bsky.feed.post/3m5zb46kf7k2s,bafyreicaox6mozeqzkjvin36buvp742pzffegm2pogl4oeectqgexinjjq,did:plc:rfa6antdxeojhtitdxrpmfye,2covet.bsky.social,2025-11-19T22:04:39.247Z,"Last month, my surgeon had me sign a waiver for her to use this tech at Wakefield Hospital. At what point do we recognise that asking this of patients, when they're needing potentially lifesaving medical treatment, equates to coercive control - especially from a legal and privacy law perspective.",https://bsky.app/profile/
at://did:plc:uycrfh2w7oygkg4zehunpgcu/app.bsky.feed.post/3m5z3zt232s2f,bafyreic4impcvcwxdhl6f33r7co5efmtthifc3zmva33f3esrcamllpvn4,did:plc:uycrfh2w7oygkg4zehunpgcu,prayingmantis.bsky.social,2025-11-19T20:33:51.358Z,"🧵""Many abused children cling to the hope that growing up will bring escape and freedom. But the personality formed in the environment of coercive control is not well adapted to adult life. The survivor is left with fundamental problems...",https://bsky.app/profile/
at://did:plc:mx6rytey7k2tvqby4kawji6e/app.bsky.feed.post/3m5uosh6vi22r,bafyreiac5pao7cyl5fcqcclk4g64owvenorijt7irgctqv5rfxt6mcs5sa,did:plc:mx6rytey7k2tvqby4kawji6e,kaitlinkallee.bsky.social,2025-11-18T02:26:26.455Z,"Mutual abuse is a victim blaming myth, so is reactive abuse, there’s only one abuser. Let’s change terminology.",https://bsky.app/profile/
at://did:plc:ge7hdux7uzeavfrpw6li7ztq/app.bsky.feed.post/3m5tebje6hb2h,bafyreidvaicquuzemdzkvmou7ke6ncxinff77cdtkskh3v3ex6yqlao4bu,did:plc:ge7hdux7uzeavfrpw6li7ztq,farenet.bsky.social,2025-11-17T13:45:19.113Z,"Canada 🇨🇦

Canada’s Beyond the Boards Summit heard stark accounts of racist abuse in youth hockey, with 29% of complaints involving discrimination. Experts urged Hockey Canada to shift from reactive responses to proactive anti-racism campaigns.",https://bsky.app/profile/
at://did:plc:lvzafdtexp3q3ovagbagjwm3/app.bsky.feed.post/3m5sqf6tw7s26,bafyreielk3t4mjhmgo477h4rn6wpd5isj3gpruyjb7izxirmpr75kuyali,did:plc:lvzafdtexp3q3ovagbagjwm3,cryptidcodex.elseif.social,2025-11-17T07:49:29.507Z,"I regret that I ever let myself get to the point of reactive abuse in that relationship. The point where I felt like I had to dish back was the point where I should've left. I just wanted so badly for them to understand what they were doing to me, to care at all, to make it better.",https://bsky.app/profile/
at://did:plc:og6dq5jd4ckogppdlvwt65bp/app.bsky.feed.post/3m5ldjdpvy22z,bafyreihmk72kq2jo6e3qdqaxqlfjvt2kykmccjizg7nzm6cjepnybkwt5q,did:plc:og6dq5jd4ckogppdlvwt65bp,nakimushiart.bsky.social,2025-11-14T09:10:32.025Z,"While we at it not so gentle reminder that mutual abuse or reactive abuse does not exist: There’s an abuser and there is a victim fighting back, in SELF DEFENSE. :)",https://bsky.app/profile/
at://did:plc:lh3fl4uxz6wwdywhl233ov27/app.bsky.feed.post/3m5klzwwitk27,bafyreid5qcxar4ocgsqpdvq7hpt4w5svth5bhxde3ukzped6s3w7ffkzxe,did:plc:lh3fl4uxz6wwdywhl233ov27,jethanded-wyvern.bsky.social,2025-11-14T02:10:19.230Z,"Begging, pleading with people to understand what ""reactive abuse"" is.

Especially as the snapping leads to the abusers to DARVO and the DARVO largely being believed, even by those who are friends with the victim.
bsky.app/profile/faer...",https://bsky.app/profile/
at://did:plc:qj3vccg7g2qzybsrldn5wj7h/app.bsky.feed.post/3m5f2sbklx22d,bafyreiakkh3w5etqyavlbrn76r4wchk6shkrczfrezskmrnej2ed2ruusq,did:plc:qj3vccg7g2qzybsrldn5wj7h,basil45.bsky.social,2025-11-11T21:18:29.635Z,Reactive abuse.,https://bsky.app/profile/
at://did:plc:sw3eytys4sqezgrv2rv7cuhh/app.bsky.feed.post/3m623447n722r,bafyreialnb2jmfywra6jmol324qaj2t7bsmdvhyjsqdwj2lln2dqfkk6ge,did:plc:sw3eytys4sqezgrv2rv7cuhh,tickboxed.bsky.social,2025-11-20T05:49:54.085Z,Meanwhile the wealthy can sue for millions by 'feeling' offended but there's no financial compensation for police abuse. Better to have a US system for abuse of power. The whole point of  monetary compensation (albeit hurting them in the hip pocket) IS the Deterrent.,https://bsky.app/profile/
at://did:plc:mzh55cfj6opqav4jaano2cms/app.bsky.feed.post/3m5zttwr2is2l,bafyreifbnz4qj5uatbikmre6iilgorjdx76pkc4zpb6uw46hp365tf4voy,did:plc:mzh55cfj6opqav4jaano2cms,wordsfinallyspoken.bsky.social,2025-11-20T03:40:03.731Z,And financial abuse wipes out basic survival…,https://bsky.app/profile/
at://did:plc:p2xcwrd7rmqiqztgtfkkbb5s/app.bsky.feed.post/3m5ziw4bqyk2r,bafyreightp4xuf3hk67n7bsrflkci3ejewdpnvggjsqsyr25nvobzhp2iu,did:plc:p2xcwrd7rmqiqztgtfkkbb5s,turnofftrump.bsky.social,2025-11-20T00:24:25.474Z,"Also check out the financial crimes of Opus Dei.  Banco Popular.  (also sex abuse and human trafficking including young girls)

They've funded and controlled the Heritage Foundation and the Federalist Society.

Read Gareth Gore's book, Opus.

uscatholic.org/articles/202...",https://bsky.app/profile/
at://did:plc:4rhhtjjgsucnkow3h3nno2eh/app.bsky.feed.post/3m5zhl5ezl4d2,bafyreihvmxfdtusid327lsudzdx7neu3ozr6mlkgpehvjrvwrkclql3y7m,did:plc:4rhhtjjgsucnkow3h3nno2eh,ukrdef.mstdn.social.ap.brid.gy,2025-11-20T00:00:15.000Z,"KYIV POST:
Russia’s “Black Widows” – the Women Who Marry Doomed Soldiers to Claim Their Coffin Money

As Russia struggles to draft enough men to feed its war machine, the Kremlin is ramping up the financial incentives for young men to enlist. Unsurprisingly, this has led to financial abuse […]",https://bsky.app/profile/
at://did:plc:pr2lldqye5muigvtggbe5vu7/app.bsky.feed.post/3m5zangtk2k24,bafyreiha6aijgzqaobrwk3rq3gtk3eyhgxrgtz6sx5nloy6kydbd2ffvwq,did:plc:pr2lldqye5muigvtggbe5vu7,poorone.bsky.social,2025-11-19T21:56:24.619Z,"This is financial abuse by the DOJ.  Comey has to pay out of pocket for his attorney,  unless he files and wins a lawsuit, there is no reimbursement.",https://bsky.app/profile/
at://did:plc:tj6rqxxtafuj7h26selcpbyl/app.bsky.feed.post/3m5z735u2h22i,bafyreicgcwrt6wdqnhwebmoy5vgunhi7wrcf44qskbdxh47xjuavflaaua,did:plc:tj6rqxxtafuj7h26selcpbyl,petramonk.bsky.social,2025-11-19T21:28:17.477Z,"What if Trump isn't trying to hide from his perveted abuse and exploitation of these beautiful girls, but trying to cover up his shady financial deals with many dubious people? It sounds like epstein played him for the fool he is.",https://bsky.app/profile/
at://did:plc:zgtxn7pjwzslzbutsmyp5mfj/app.bsky.feed.post/3m5z37ywy7k2k,bafyreicu234qbgn27d7u2tn2go7aezt4homrdce5au765iddtistpen6tm,did:plc:zgtxn7pjwzslzbutsmyp5mfj,nancy-oshea.bsky.social,2025-11-19T20:19:25.134Z,"The GOP are eating their own.

Rep. Nancy Mace will introduce a House measure to censure fellow GOP member Cory Mills, citing a wide array of allegations including domestic abuse, stolen valor and financial misconduct, all of which he denies.
www.axios.com/2025/11/19/n...",https://bsky.app/profile/
at://did:plc:3sygfcrbcsmybapfnepihb46/app.bsky.feed.post/3m5zz4fdhps2o,bafyreidbx5mo55q4qhe6mkqrqmoww5bmcpsvvrowq4d2mjpuvlziiv5dua,did:plc:3sygfcrbcsmybapfnepihb46,meagankenreck.bsky.social,2025-11-20T05:14:16.163Z,Friendly reminder that accusing actual artists of using Gen AI hurts their reputation and getting future gigs. I appreciate a critical eye but maybe reach out to them first before doing a smear campaign. K thx.,https://bsky.app/profile/
at://did:plc:g5efdi2ousqycb25pla44l2i/app.bsky.feed.post/3m5zyqcq6uc2i,bafyreifoonv44n3lqpwzbpbfbpqb5z2k5iqebaow4bx6sce4osumdit3py,did:plc:g5efdi2ousqycb25pla44l2i,allykatsart.bsky.social,2025-11-20T05:07:30.781Z,"Stranger butting in here, but from what I've seen there was a smear campaign on tiktok before Season 2 even released. And it seems a lot of the hate is more... Nefarious? In nature? Like flaws being magnified to justify that this is a 'bad', show made by 'bad' people. Seems something off about it...",https://bsky.app/profile/
at://did:plc:mo5slut5hxnws65aqvfppzrs/app.bsky.feed.post/3m5zv3uad7s2r,bafyreidymdrh6w2u7pa3r2upvyc3ngtyrv6yhcozdxkrsp67t3k3xi7k4u,did:plc:mo5slut5hxnws65aqvfppzrs,lalabote.bsky.social,2025-11-20T04:02:23.267Z,"She's been claiming this ""smear campaign"" for so long now.  I guess as long as the followers are buying it she'll keep putting it out.  It'll be a long wait until her trial is over.",https://bsky.app/profile/
at://did:plc:2cagyjqtmxh6frqwlcw2zeeh/app.bsky.feed.post/3m5zuj4ryb22o,bafyreib4e3o3q2bnh3ymhodqovfvyb6gi3x3rsypg3wxcns3blvevsajwe,did:plc:2cagyjqtmxh6frqwlcw2zeeh,tammymorales.bsky.social,2025-11-20T03:51:54.701Z,To be clear...almost $2 Million spent in attack ads against Katie. Without the smear campaign the margin would have been very different,https://bsky.app/profile/
at://did:plc:qb2xezlmigrcfc7api7ti5sh/app.bsky.feed.post/3m5zuafr6lc2z,bafyreiepzhsnnlgqn72bcz6xpnw4cshjrbpiai3eejorqtuqven2chb3lq,did:plc:qb2xezlmigrcfc7api7ti5sh,mom2364.bsky.social,2025-11-20T03:47:02.114Z,"Oh dear Didulo is upset that a smear campaign is underway.  

✅ grifter
✅ liar
✅ would be terrorist
✅ hate monger
✅ against rule of law 
✅ fraudster
✅ weirdo
✅ wackadoodle 
✅ creepy with kids 

Nope 
Didulo you’re doing this all yourself. 

Your publicity is based on you!",https://bsky.app/profile/
at://did:plc:gpj6h2vrw4gbecrzsxj33e2q/app.bsky.feed.post/3m5zpi4x6ss2g,bafyreih4bbro66x4erglwydao2sytexsjeem4vqkdzzuye52tuakstfs3i,did:plc:gpj6h2vrw4gbecrzsxj33e2q,kidphantasm.bsky.social,2025-11-20T02:21:52.606Z,I won't support him but go for it. I don't see him running any sort of smear campaign or him getting very far either. Maybe he can add something to the debate.,https://bsky.app/profile/
at://did:plc:6mwbnzni2orzzkw65hk3ykzr/app.bsky.feed.post/3m5zpeirupk2c,bafyreicsxyfdxxpjz2npuzcrwfz57duf7r4egflmmzc7lz4mmy4qkhbiru,did:plc:6mwbnzni2orzzkw65hk3ykzr,miamisunbunny.bsky.social,2025-11-20T02:19:50.799Z,"The difference between us and Republicans, is that we have no problems prosecuting Democrats involved. Unlike the entire Republican Party pretending Trump isn’t Epstein’s best friend and was mentioned over 1,000 times so far and doing a smear campaign against Democrats.",https://bsky.app/profile/
at://did:plc:hz2vuqu4jqvzzdtmasnojxnb/app.bsky.feed.post/3m6257bfexk2s,bafyreigoadhdqp7tuk3oibcrnv37ae5yaj4me53xdeksglhwdnrek7ifvu,did:plc:hz2vuqu4jqvzzdtmasnojxnb,kakuri.bsky.social,2025-11-20T06:27:27.663Z,">RP　『嘉田さんはYouTubeでDVシェルターの場所を明かすという酷いことしました』

うわ…………………………",https://bsky.app/profile/
at://did:plc:qxucl662pumabq5jdqbducun/app.bsky.feed.post/3m6256gytl22b,bafyreidjels6ve5wkqglgpqmkfghjw655l5j4ukijsn2xz6gozcaol3hpa,did:plc:qxucl662pumabq5jdqbducun,maisan29.bsky.social,2025-11-20T06:26:59.988Z,DV支援措置の終了手続きできた、よくがんばったよ…,https://bsky.app/profile/
at://did:plc:l6323lk2d4vx5mv4m2ss6soi/app.bsky.feed.post/3m624z7kvhs24,bafyreien3tpyompfejdsgetb457qd4ftmejkfnpd66h3d76epvjgvzv4fq,did:plc:l6323lk2d4vx5mv4m2ss6soi,brasshammerz.bsky.social,2025-11-20T06:24:04.418Z,"🎶Look at my horse! My horse is AMAZING...!🎶

#dreamlightvalley #dv
#wishblossomranch",https://bsky.app/profile/
at://did:plc:ovxffy5w7ugganvzvfgnsmzq/app.bsky.feed.post/3m624t5xw7k2k,bafyreidrrprrkejw5tw5q4usshpj55io4anm434jvjglryovn5h3zummz4,did:plc:ovxffy5w7ugganvzvfgnsmzq,wakachang.bsky.social,2025-11-20T06:20:41.404Z,"仁比聡平さん（日本共産党）が入管法の質問するので質疑順をチェックしたら、午後の参議院法務委員会、地獄のラインナップだった…。

⚠️
嘉田由紀子 維新←共同親権推進派（DV被害者を危うくする、嘉田さんはYouTubeでDVシェルターの場所を明かすという酷いことしました）

⚠️
安達悠司 参政←差別

仁比聡平君　共産

⚠️
北村晴男　保守←差別

2025年11月20日 参議院 法務委員会
www.youtube.com/live/js2gnp5...
www.webtv.sangiin.go.jp/webtv/index....",https://bsky.app/profile/
at://did:plc:gvlbfpm7qlsazc7ult5tpoqg/app.bsky.feed.post/3m6236fktkc24,bafyreif5qiv7lbaudpc4w432hww7aikqjvgvyhqdnwdojcgeg6ba7xzpeu,did:plc:gvlbfpm7qlsazc7ult5tpoqg,86harubaru.bsky.social,2025-11-20T05:51:10.997Z,"恥ずかしいニュース見てしおしおになっちゃった、どんな状況もユーモアたっぷりに楽しめる日本国民カッコイイとか思ってやっているのかなあの愚行。

中国政府「テンプレ祭り」、ついにここまで　台湾大手紙の悪ノリにネット笑撃(J-CASTニュース)
#Yahooニュース
https://news.yahoo.co.jp/articles/8a60b2530776a15e4f9b3f8eb38d8a1d6c0ea603?source=sns&dv=pc&mid=other&date=20251120&ctg=dom&bt=tw_up ",https://bsky.app/profile/
at://did:plc:izxzl34nvikl3l2tg6jdwqff/app.bsky.feed.post/3m622qcf7nc2h,bafyreifqbay7jliusjatyjmo4cr747hhxbmuafqay6btwmf6n57zyfx424,did:plc:izxzl34nvikl3l2tg6jdwqff,gabimccauley.bsky.social,2025-11-20T05:43:17.904Z,"@defendsthepeeps.bsky.social did you see the news about Union?
There was a DV murder.",https://bsky.app/profile/
at://did:plc:5hqdz36hfvydwijcsiyo6cpu/app.bsky.feed.post/3m5zwsrupjs23,bafyreibr3zidbwe4d2g2zsasr3c4w6jbqggbdnhihmthydc5xpr7pc4waq,did:plc:5hqdz36hfvydwijcsiyo6cpu,zaycrescendo.bsky.social,2025-11-20T04:33:06.283Z,"Happy International Men's Day to those who respect women, aren't LGBTQIA+phobic, xenophobic, fight against racism, patriarchy, fascism, zionism, colonialism, the powers that be, CSA, SA and DV.",https://bsky.app/profile/
at://did:plc:yef5epgr6l3kal7kon3g2ffd/app.bsky.feed.post/3m625cojc6c2m,bafyreie4gnfdyezqip2wqaxnbwafdo6j6cskjhes5heiwb4mcnf33lxsla,did:plc:yef5epgr6l3kal7kon3g2ffd,raketg.bsky.social,2025-11-20T06:29:22.085Z,Als maar iets gaan doen ipv bbb vvd dwarsliggen en blokkeren.,https://bsky.app/profile/
